id,lat,lng,tipo,comuna,fecha,descripcion
6586,-33.606074,-70.4833,Niebla,Santiago,2024-08-19,Incidente #6586 en zona urbana
6587,-33.507566,-70.586573,Semáforo apagado,La Granja,2024-03-09,Incidente #6587 en zona urbana
6588,-33.548458,-70.691119,Corte de tránsito,Santiago,2024-08-12,Incidente #6588 en zona urbana
6589,-33.33931,-70.509072,Obras viales,Ñuñoa,2024-03-17,Incidente #6589 en zona urbana
6590,-33.550592,-70.547988,Accidente,San Miguel,2024-08-02,Incidente #6590 en zona urbana
6591,-33.733062,-70.641887,Accidente,Santiago,2024-09-02,Incidente #6591 en zona urbana
6592,-33.364704,-70.506151,Accidente,Santiago,2024-08-27,Incidente #6592 en zona urbana
6593,-33.364043,-70.540439,Obras viales,Maipú,2024-08-16,Incidente #6593 en zona urbana
6594,-33.47778,-70.874238,Congestión,Conchalí,2024-04-03,Incidente #6594 en zona urbana
6595,-33.640791,-70.434523,Congestión,Lo Prado,2024-12-24,Incidente #6595 en zona urbana
6596,-33.310813,-70.706703,Congestión,San Ramón,2024-02-22,Incidente #6596 en zona urbana
6597,-33.522164,-70.869188,Choque múltiple,Recoleta,2024-04-21,Incidente #6597 en zona urbana
6598,-33.372018,-70.738124,Desvío,Estación Central,2024-07-14,Incidente #6598 en zona urbana
6599,-33.300818,-70.88937,Peatón atropellado,La Pintana,2024-10-02,Incidente #6599 en zona urbana
6600,-33.548568,-70.756041,Incendio,Estación Central,2024-05-02,Incidente #6600 en zona urbana
6601,-33.565747,-70.4736,Accidente,Santiago,2024-06-21,Incidente #6601 en zona urbana
6602,-33.602209,-70.450516,Congestión,Peñalolén,2024-10-26,Incidente #6602 en zona urbana
6603,-33.345051,-70.414648,Manifestación,Ñuñoa,2024-09-24,Incidente #6603 en zona urbana
6604,-33.495398,-70.766129,Tránsito detenido,San Miguel,2024-12-24,Incidente #6604 en zona urbana
6605,-33.602964,-70.419403,Policía,La Florida,2024-05-12,Incidente #6605 en zona urbana
6606,-33.50037,-70.753101,Moto accidentada,Quinta Normal,2024-02-19,Incidente #6606 en zona urbana
6607,-33.516405,-70.461595,Accidente,Peñalolén,2024-06-15,Incidente #6607 en zona urbana
6608,-33.683786,-70.839508,Vehículo detenido,Independencia,2024-09-09,Incidente #6608 en zona urbana
6609,-33.722727,-70.413715,Accidente,Macul,2024-11-10,Incidente #6609 en zona urbana
6610,-33.323452,-70.70295,Volcamiento,La Cisterna,2024-02-28,Incidente #6610 en zona urbana
6611,-33.44689,-70.893793,Vehículo detenido,Recoleta,2024-08-21,Incidente #6611 en zona urbana
6612,-33.39923,-70.865979,Desvío,Pedro Aguirre Cerda,2024-10-01,Incidente #6612 en zona urbana
6613,-33.550169,-70.710399,Policía,Estación Central,2024-03-12,Incidente #6613 en zona urbana
6614,-33.62532,-70.700361,Semáforo apagado,La Florida,2024-01-02,Incidente #6614 en zona urbana
6615,-33.433506,-70.476737,Obras viales,La Florida,2024-12-04,Incidente #6615 en zona urbana
6616,-33.673217,-70.40204,Accidente,Renca,2024-03-27,Incidente #6616 en zona urbana
6617,-33.625798,-70.891542,Vehículo detenido,Las Condes,2024-02-03,Incidente #6617 en zona urbana
6618,-33.652246,-70.755662,Peligro,Pedro Aguirre Cerda,2024-01-18,Incidente #6618 en zona urbana
6619,-33.420822,-70.527208,Accidente,Ñuñoa,2024-03-18,Incidente #6619 en zona urbana
6620,-33.596619,-70.662845,Corte de tránsito,Quilicura,2024-10-19,Incidente #6620 en zona urbana
6621,-33.493925,-70.574562,Incendio,Santiago,2024-07-02,Incidente #6621 en zona urbana
6622,-33.697755,-70.736876,Accidente,Cerro Navia,2024-08-29,Incidente #6622 en zona urbana
6623,-33.362481,-70.761945,Congestión,Pedro Aguirre Cerda,2024-05-11,Incidente #6623 en zona urbana
6624,-33.638265,-70.564844,Vehículo detenido,San Ramón,2024-11-13,Incidente #6624 en zona urbana
6625,-33.390067,-70.431883,Accidente,San Joaquín,2024-12-26,Incidente #6625 en zona urbana
6626,-33.571734,-70.47032,Accidente,La Pintana,2024-12-30,Incidente #6626 en zona urbana
6627,-33.561871,-70.416849,Accidente,Conchalí,2024-07-28,Incidente #6627 en zona urbana
6628,-33.303448,-70.644645,Semáforo apagado,Santiago,2024-11-09,Incidente #6628 en zona urbana
6629,-33.576133,-70.461577,Aluvión,San Miguel,2024-11-30,Incidente #6629 en zona urbana
6630,-33.362095,-70.849522,Lluvia intensa,Maipú,2024-09-26,Incidente #6630 en zona urbana
6631,-33.667776,-70.459977,Desvío,Recoleta,2024-12-02,Incidente #6631 en zona urbana
6632,-33.626833,-70.724226,Moto accidentada,Santiago,2024-03-04,Incidente #6632 en zona urbana
6633,-33.403124,-70.610336,Congestión,Macul,2024-09-02,Incidente #6633 en zona urbana
6634,-33.478372,-70.517088,Congestión,Pudahuel,2024-06-05,Incidente #6634 en zona urbana
6635,-33.449916,-70.650653,Congestión,Ñuñoa,2024-11-25,Incidente #6635 en zona urbana
6636,-33.334522,-70.424958,Vehículo detenido,Peñalolén,2024-11-19,Incidente #6636 en zona urbana
6637,-33.72707,-70.789545,Tránsito detenido,Puente Alto,2024-06-29,Incidente #6637 en zona urbana
6638,-33.502362,-70.770705,Choque múltiple,Puente Alto,2024-03-08,Incidente #6638 en zona urbana
6639,-33.33009,-70.60126,Accidente,Maipú,2024-07-27,Incidente #6639 en zona urbana
6640,-33.742967,-70.882598,Obras viales,Las Condes,2024-07-06,Incidente #6640 en zona urbana
6641,-33.49014,-70.498459,Accidente,San Ramón,2024-10-03,Incidente #6641 en zona urbana
6642,-33.485503,-70.767078,Peligro,Las Condes,2024-11-23,Incidente #6642 en zona urbana
6643,-33.639574,-70.682382,Peatón atropellado,Santiago,2024-12-08,Incidente #6643 en zona urbana
6644,-33.720412,-70.41405,Semáforo apagado,Providencia,2024-09-02,Incidente #6644 en zona urbana
6645,-33.316699,-70.834293,Congestión,Vitacura,2024-06-27,Incidente #6645 en zona urbana
6646,-33.32211,-70.871587,Semáforo apagado,Huechuraba,2024-04-17,Incidente #6646 en zona urbana
6647,-33.391852,-70.603594,Congestión,Quinta Normal,2024-05-11,Incidente #6647 en zona urbana
6648,-33.749271,-70.471859,Congestión,Maipú,2024-10-28,Incidente #6648 en zona urbana
6649,-33.395821,-70.838561,Accidente,Santiago,2024-01-27,Incidente #6649 en zona urbana
6650,-33.724962,-70.784754,Evento masivo,Pudahuel,2024-02-12,Incidente #6650 en zona urbana
6651,-33.468801,-70.495406,Tránsito detenido,Maipú,2024-02-13,Incidente #6651 en zona urbana
6652,-33.733598,-70.762923,Congestión,Santiago,2024-05-05,Incidente #6652 en zona urbana
6653,-33.440704,-70.871298,Congestión,Ñuñoa,2024-12-20,Incidente #6653 en zona urbana
6654,-33.357744,-70.894334,Congestión,La Granja,2024-04-30,Incidente #6654 en zona urbana
6655,-33.694782,-70.846887,Peligro,Estación Central,2024-02-08,Incidente #6655 en zona urbana
6656,-33.47112,-70.637173,Obras viales,La Cisterna,2024-03-04,Incidente #6656 en zona urbana
6657,-33.383446,-70.711648,Tránsito detenido,Las Condes,2024-12-25,Incidente #6657 en zona urbana
6658,-33.542808,-70.470029,Accidente,Santiago,2024-12-16,Incidente #6658 en zona urbana
6659,-33.586154,-70.408227,Choque múltiple,Maipú,2024-08-10,Incidente #6659 en zona urbana
6660,-33.485657,-70.876954,Manifestación,Macul,2024-12-15,Incidente #6660 en zona urbana
6661,-33.336361,-70.851411,Lluvia intensa,Ñuñoa,2024-01-29,Incidente #6661 en zona urbana
6662,-33.718361,-70.84256,Vehículo detenido,La Pintana,2024-11-27,Incidente #6662 en zona urbana
6663,-33.733875,-70.722819,Obras viales,La Cisterna,2024-08-10,Incidente #6663 en zona urbana
6664,-33.593413,-70.443579,Congestión,San Ramón,2024-02-10,Incidente #6664 en zona urbana
6665,-33.324337,-70.743421,Semáforo apagado,Conchalí,2024-04-02,Incidente #6665 en zona urbana
6666,-33.536994,-70.749034,Policía,Peñalolén,2024-10-20,Incidente #6666 en zona urbana
6667,-33.399319,-70.577475,Tránsito detenido,Maipú,2024-02-25,Incidente #6667 en zona urbana
6668,-33.360008,-70.531992,Accidente,Santiago,2024-02-20,Incidente #6668 en zona urbana
6669,-33.745624,-70.49987,Accidente,Cerro Navia,2024-04-10,Incidente #6669 en zona urbana
6670,-33.532712,-70.556258,Obras viales,Santiago,2024-04-09,Incidente #6670 en zona urbana
6671,-33.488723,-70.697868,Obras viales,Providencia,2024-11-25,Incidente #6671 en zona urbana
6672,-33.396278,-70.487434,Volcamiento,Puente Alto,2024-10-16,Incidente #6672 en zona urbana
6673,-33.469007,-70.790677,Moto accidentada,Providencia,2024-08-09,Incidente #6673 en zona urbana
6674,-33.705345,-70.788716,Tránsito detenido,Recoleta,2024-09-01,Incidente #6674 en zona urbana
6675,-33.688541,-70.474585,Obras viales,Santiago,2024-10-30,Incidente #6675 en zona urbana
6676,-33.708629,-70.661812,Tránsito detenido,Recoleta,2024-06-19,Incidente #6676 en zona urbana
6677,-33.70239,-70.461283,Congestión,La Pintana,2024-02-16,Incidente #6677 en zona urbana
6678,-33.32289,-70.465743,Vehículo detenido,Lo Prado,2024-08-22,Incidente #6678 en zona urbana
6679,-33.657972,-70.615294,Tránsito detenido,Santiago,2024-06-23,Incidente #6679 en zona urbana
6680,-33.579244,-70.58609,Congestión,Maipú,2024-12-21,Incidente #6680 en zona urbana
6681,-33.545949,-70.88953,Choque múltiple,Ñuñoa,2024-03-19,Incidente #6681 en zona urbana
6682,-33.326483,-70.612243,Vehículo detenido,Puente Alto,2024-05-28,Incidente #6682 en zona urbana
6683,-33.314702,-70.584941,Policía,Providencia,2024-06-27,Incidente #6683 en zona urbana
6684,-33.318006,-70.778906,Accidente,Las Condes,2024-04-22,Incidente #6684 en zona urbana
6685,-33.359514,-70.532703,Peligro,Santiago,2024-12-16,Incidente #6685 en zona urbana
6686,-33.386968,-70.407587,Vehículo detenido,La Florida,2024-10-17,Incidente #6686 en zona urbana
6687,-33.620575,-70.63298,Choque múltiple,Providencia,2024-12-12,Incidente #6687 en zona urbana
6688,-33.649533,-70.471519,Obras viales,San Miguel,2024-05-24,Incidente #6688 en zona urbana
6689,-33.572976,-70.56529,Congestión,Las Condes,2024-08-27,Incidente #6689 en zona urbana
6690,-33.488463,-70.685433,Obras viales,Pudahuel,2024-06-28,Incidente #6690 en zona urbana
6691,-33.432867,-70.778436,Accidente,San Joaquín,2024-12-10,Incidente #6691 en zona urbana
6692,-33.380035,-70.612034,Vehículo detenido,Maipú,2024-06-18,Incidente #6692 en zona urbana
6693,-33.559094,-70.401613,Peatón atropellado,Puente Alto,2024-06-05,Incidente #6693 en zona urbana
6694,-33.331396,-70.834442,Accidente,Recoleta,2024-12-15,Incidente #6694 en zona urbana
6695,-33.446399,-70.673611,Obras viales,San Miguel,2024-02-08,Incidente #6695 en zona urbana
6696,-33.629254,-70.593,Vehículo detenido,Lo Prado,2024-06-30,Incidente #6696 en zona urbana
6697,-33.379853,-70.451278,Policía,Peñalolén,2024-01-01,Incidente #6697 en zona urbana
6698,-33.381362,-70.543022,Congestión,Las Condes,2024-01-21,Incidente #6698 en zona urbana
6699,-33.712879,-70.546898,Congestión,Lo Prado,2024-10-03,Incidente #6699 en zona urbana
6700,-33.651149,-70.676043,Manifestación,Las Condes,2024-02-22,Incidente #6700 en zona urbana
6701,-33.717692,-70.446662,Obras viales,Las Condes,2024-04-21,Incidente #6701 en zona urbana
6702,-33.445001,-70.587256,Moto accidentada,La Florida,2024-04-02,Incidente #6702 en zona urbana
6703,-33.354518,-70.401858,Semáforo apagado,Pudahuel,2024-02-10,Incidente #6703 en zona urbana
6704,-33.501237,-70.774554,Vehículo detenido,Providencia,2024-05-15,Incidente #6704 en zona urbana
6705,-33.55384,-70.675883,Congestión,La Florida,2024-10-09,Incidente #6705 en zona urbana
6706,-33.690488,-70.630434,Accidente,Providencia,2024-05-29,Incidente #6706 en zona urbana
6707,-33.525173,-70.435874,Moto accidentada,San Joaquín,2024-10-24,Incidente #6707 en zona urbana
6708,-33.341823,-70.572285,Vehículo detenido,San Miguel,2024-11-26,Incidente #6708 en zona urbana
6709,-33.483303,-70.439728,Lluvia intensa,Puente Alto,2024-05-04,Incidente #6709 en zona urbana
6710,-33.375386,-70.897086,Lluvia intensa,San Joaquín,2024-06-17,Incidente #6710 en zona urbana
6711,-33.452007,-70.576949,Congestión,Peñalolén,2024-12-04,Incidente #6711 en zona urbana
6712,-33.646698,-70.680278,Policía,Independencia,2024-04-30,Incidente #6712 en zona urbana
6713,-33.667548,-70.695933,Policía,La Pintana,2024-06-11,Incidente #6713 en zona urbana
6714,-33.411709,-70.683682,Peatón atropellado,Ñuñoa,2024-04-27,Incidente #6714 en zona urbana
6715,-33.461913,-70.828772,Congestión,Vitacura,2024-02-05,Incidente #6715 en zona urbana
6716,-33.523264,-70.524672,Manifestación,Lo Prado,2024-04-05,Incidente #6716 en zona urbana
6717,-33.609942,-70.638521,Volcamiento,Cerro Navia,2024-09-12,Incidente #6717 en zona urbana
6718,-33.433252,-70.74764,Manifestación,La Pintana,2024-02-13,Incidente #6718 en zona urbana
6719,-33.34747,-70.852017,Lluvia intensa,La Florida,2024-11-08,Incidente #6719 en zona urbana
6720,-33.724266,-70.444976,Evento masivo,San Joaquín,2024-03-30,Incidente #6720 en zona urbana
6721,-33.479842,-70.658736,Obras viales,Lo Prado,2024-06-04,Incidente #6721 en zona urbana
6722,-33.535125,-70.875165,Obras viales,Recoleta,2024-01-31,Incidente #6722 en zona urbana
6723,-33.540384,-70.513395,Tránsito detenido,Quinta Normal,2024-04-12,Incidente #6723 en zona urbana
6724,-33.504473,-70.644987,Manifestación,Maipú,2024-02-18,Incidente #6724 en zona urbana
6725,-33.610708,-70.837025,Congestión,Ñuñoa,2024-08-08,Incidente #6725 en zona urbana
6726,-33.386773,-70.82686,Accidente,Las Condes,2024-08-06,Incidente #6726 en zona urbana
6727,-33.310917,-70.63887,Manifestación,Renca,2024-07-17,Incidente #6727 en zona urbana
6728,-33.559056,-70.555755,Vehículo detenido,Providencia,2024-04-19,Incidente #6728 en zona urbana
6729,-33.334105,-70.454289,Vehículo detenido,Pudahuel,2024-08-08,Incidente #6729 en zona urbana
6730,-33.612476,-70.63182,Congestión,Puente Alto,2024-07-10,Incidente #6730 en zona urbana
6731,-33.33868,-70.889776,Corte de tránsito,Santiago,2024-09-11,Incidente #6731 en zona urbana
6732,-33.41862,-70.631191,Congestión,Puente Alto,2024-06-04,Incidente #6732 en zona urbana
6733,-33.537637,-70.753736,Evento masivo,La Florida,2024-02-19,Incidente #6733 en zona urbana
6734,-33.469468,-70.851167,Congestión,Vitacura,2024-04-08,Incidente #6734 en zona urbana
6735,-33.674132,-70.47872,Corte de tránsito,Maipú,2024-06-08,Incidente #6735 en zona urbana
6736,-33.735123,-70.477127,Lluvia intensa,Santiago,2024-06-21,Incidente #6736 en zona urbana
6737,-33.575596,-70.800373,Congestión,Las Condes,2024-09-10,Incidente #6737 en zona urbana
6738,-33.527719,-70.818146,Obras viales,Maipú,2024-07-20,Incidente #6738 en zona urbana
6739,-33.717887,-70.698353,Tránsito detenido,Maipú,2024-09-29,Incidente #6739 en zona urbana
6740,-33.30464,-70.52913,Peligro,Conchalí,2024-07-03,Incidente #6740 en zona urbana
6741,-33.593498,-70.475135,Congestión,Providencia,2024-02-05,Incidente #6741 en zona urbana
6742,-33.411713,-70.829404,Congestión,Puente Alto,2024-11-09,Incidente #6742 en zona urbana
6743,-33.520365,-70.476914,Congestión,Puente Alto,2024-05-10,Incidente #6743 en zona urbana
6744,-33.302094,-70.47861,Corte de tránsito,La Pintana,2024-07-25,Incidente #6744 en zona urbana
6745,-33.557211,-70.894806,Evento masivo,Ñuñoa,2024-08-13,Incidente #6745 en zona urbana
6746,-33.402906,-70.546838,Vehículo detenido,Santiago,2024-10-20,Incidente #6746 en zona urbana
6747,-33.552659,-70.658057,Congestión,Macul,2024-02-28,Incidente #6747 en zona urbana
6748,-33.624803,-70.448936,Peligro,San Miguel,2024-09-26,Incidente #6748 en zona urbana
6749,-33.534622,-70.595841,Congestión,San Ramón,2024-03-29,Incidente #6749 en zona urbana
6750,-33.453876,-70.88912,Evento masivo,San Miguel,2024-07-13,Incidente #6750 en zona urbana
6751,-33.712403,-70.489523,Evento masivo,Maipú,2024-05-20,Incidente #6751 en zona urbana
6752,-33.632694,-70.572446,Manifestación,Santiago,2024-12-15,Incidente #6752 en zona urbana
6753,-33.484065,-70.513815,Moto accidentada,Providencia,2024-09-25,Incidente #6753 en zona urbana
6754,-33.382773,-70.546407,Moto accidentada,Cerro Navia,2024-12-01,Incidente #6754 en zona urbana
6755,-33.54735,-70.461998,Peligro,Maipú,2024-07-17,Incidente #6755 en zona urbana
6756,-33.441939,-70.692067,Obras viales,Puente Alto,2024-06-15,Incidente #6756 en zona urbana
6757,-33.382155,-70.662081,Vehículo detenido,San Miguel,2024-05-02,Incidente #6757 en zona urbana
6758,-33.493832,-70.433711,Accidente,Lo Prado,2024-07-31,Incidente #6758 en zona urbana
6759,-33.669803,-70.60075,Manifestación,La Florida,2024-02-17,Incidente #6759 en zona urbana
6760,-33.469744,-70.835649,Obras viales,Santiago,2024-02-19,Incidente #6760 en zona urbana
6761,-33.709625,-70.887218,Congestión,Puente Alto,2024-07-10,Incidente #6761 en zona urbana
6762,-33.335733,-70.582522,Congestión,Peñalolén,2024-12-11,Incidente #6762 en zona urbana
6763,-33.575125,-70.580776,Congestión,Puente Alto,2024-08-03,Incidente #6763 en zona urbana
6764,-33.724647,-70.463464,Accidente,Renca,2024-07-14,Incidente #6764 en zona urbana
6765,-33.334128,-70.661093,Corte de tránsito,Huechuraba,2024-04-09,Incidente #6765 en zona urbana
6766,-33.348481,-70.804678,Manifestación,Puente Alto,2024-02-26,Incidente #6766 en zona urbana
6767,-33.60945,-70.576692,Vehículo detenido,Pudahuel,2024-09-05,Incidente #6767 en zona urbana
6768,-33.301759,-70.879991,Semáforo apagado,Providencia,2024-07-30,Incidente #6768 en zona urbana
6769,-33.744348,-70.680366,Peatón atropellado,La Florida,2024-01-22,Incidente #6769 en zona urbana
6770,-33.691919,-70.473438,Congestión,Independencia,2024-08-26,Incidente #6770 en zona urbana
6771,-33.442023,-70.850416,Desvío,Las Condes,2024-10-01,Incidente #6771 en zona urbana
6772,-33.712032,-70.541225,Volcamiento,Independencia,2024-05-06,Incidente #6772 en zona urbana
6773,-33.519739,-70.413565,Accidente,Maipú,2024-02-18,Incidente #6773 en zona urbana
6774,-33.375689,-70.440412,Congestión,La Pintana,2024-01-05,Incidente #6774 en zona urbana
6775,-33.515183,-70.586144,Policía,Pudahuel,2024-04-13,Incidente #6775 en zona urbana
6776,-33.39925,-70.613638,Lluvia intensa,Santiago,2024-03-26,Incidente #6776 en zona urbana
6777,-33.584941,-70.514078,Congestión,Lo Prado,2024-07-04,Incidente #6777 en zona urbana
6778,-33.384642,-70.770314,Congestión,Puente Alto,2024-03-20,Incidente #6778 en zona urbana
6779,-33.517943,-70.811301,Congestión,Estación Central,2024-12-17,Incidente #6779 en zona urbana
6780,-33.531452,-70.522699,Obras viales,La Florida,2024-05-13,Incidente #6780 en zona urbana
6781,-33.615459,-70.773624,Policía,Recoleta,2024-03-08,Incidente #6781 en zona urbana
6782,-33.691957,-70.810716,Moto accidentada,La Florida,2024-06-29,Incidente #6782 en zona urbana
6783,-33.394496,-70.435357,Tránsito detenido,San Miguel,2024-06-02,Incidente #6783 en zona urbana
